LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
4817040,DIBOLL ISD,DIBOLL,TX,9,FALSE,FALSE,0.023516237,0.007450331,-0.016065906,10316.88653,0,-1,1,0,-1,12.87160777,,,0.3566058,,,0.236305048,,,97.5,,
4817070,DICKINSON ISD,DICKINSON,TX,68,FALSE,FALSE,0.007876712,0.012383901,0.004507189,3701.565433,11509.575,2.109380398,1,0.333333333,-0.666666667,17.81663029,10.28096046,-0.422957075,0.118110236,0.161290323,0.365591398,0.262467192,0.564516129,1.150806452,90,77,-13
4817390,DONNA ISD,DONNA,TX,173,FALSE,TRUE,0,0.022122762,0.022122762,8616.959164,10603.74663,0.230567121,1,0.666666667,-0.333333333,12.64818145,11.73896365,-0.07188526,0.149087419,0.285714286,0.916421167,0.271659563,0.057142857,-0.789652695,95.37878788,42,-53.37878788
4817580,DUBLIN ISD,DUBLIN,TX,85,FALSE,TRUE,0,0.103030303,0.103030303,4787.051564,10325.28235,1.156918975,1,0,-1,12.46417736,12.14285714,-0.025779496,0.067340067,0,-1,0.067340067,0,-1,97.5,,
4817610,DUMAS ISD,DUMAS,TX,66,FALSE,FALSE,0.020207852,0.026368358,0.006160506,4590.667349,5108.409091,0.112781368,1,0,-1,13.37301488,14.63414634,0.094304199,0.179756637,0,-1,0.094026549,0.222222222,1.363398693,98,82,-16
4817640,DUNCANVILLE ISD,DUNCANVILLE,TX,178,FALSE,TRUE,0.018446891,0.017123617,-0.001323274,3618.008916,9358.555556,1.586659064,0.888888889,0.666666667,-0.25,16.09022745,8.00741574,-0.502342912,0.317249736,0.073743542,-0.767553655,0.152117464,0.203851574,0.340093165,88,42,-46
4817700,EAGLE MT-SAGINAW ISD,FORT WORTH,TX,121,FALSE,FALSE,0.038846737,0.013061313,-0.025785425,3880.319154,8782.270714,1.263285664,1,0.333333333,-0.666666667,17.15930247,7.477238898,-0.564245755,0.095071789,0.058823529,-0.381272509,0.254171517,0.294117647,0.157162101,97.48427073,67,-30.48427073
4817730,EAGLE PASS ISD,EAGLE PASS,TX,42,FALSE,FALSE,0.034386246,0.006425949,-0.027960297,3579.782325,11393.05786,2.182611909,1,1,0,16.31910807,8.768267223,-0.462699359,0.089146311,0,-1,0.460841098,0.625,0.356215847,83.5625588,,
4817850,EAST CENTRAL ISD,SAN ANTONIO,TX,876,FALSE,TRUE,0.020088814,0.098184264,0.07809545,5391.069698,4808.773943,-0.108011172,1,0,-1,18.83528831,13.03957487,-0.307705056,0.184847102,0.807692308,3.36951567,0.262437243,0.217948718,-0.169520624,92,,
4817880,EAST CHAMBERS ISD,WINNIE,TX,2,FALSE,FALSE,0.016042781,0.002475248,-0.013567533,4853.308261,0,-1,1,0,-1,15.18501114,,,0.248667851,,,0,,,97.5,,
4817960,EASTLAND ISD,EASTLAND,TX,9,FALSE,FALSE,0,0.016483516,0.016483516,6967.025735,6260.75,-0.101374067,1,1,0,10.40840417,8.490566038,-0.184258615,0.16673614,0,-1,0.125052105,0,-1,92,,
4818000,ECTOR COUNTY ISD,ODESSA,TX,468,FALSE,TRUE,0.026309132,0.037787646,0.011478514,3627.566548,18247.87711,4.03033559,1,0.5,-0.5,16.82415977,21.32606052,0.267585473,0.189758616,0.222222222,0.171078431,0.207897307,0.133333333,-0.358657718,80.78796562,,
4818060,EDCOUCH-ELSA ISD,EDCOUCH,TX,38,FALSE,FALSE,0,0.013107968,0.013107968,6283.500871,7640.789474,0.216008342,1,0,-1,14.41171922,7.786885246,-0.459683808,0.161239496,0,-1,0.068277311,0.2,1.929230769,87,,
4818070,EDEN CISD,EDEN,TX,1,FALSE,FALSE,0.012195122,0.008333333,-0.003861789,9575.221239,,,1,1,0,9.459459459,,,0.166666667,0,-1,0,0,,,,
4818150,EDGEWOOD ISD,SAN ANTONIO,TX,51,FALSE,FALSE,0.082904412,0.010125074,-0.072779337,3405.540249,14996.26614,3.403491089,1,0,-1,17.33504514,4.347826087,-0.749188649,0.225459591,0.170940171,-0.241814596,0.1526188,0.341880342,1.24009324,83.01960784,,
4818180,EDINBURG CISD,EDINBURG,TX,191,FALSE,TRUE,0,0.011044931,0.011044931,7487.869978,,,1,,,14.18486381,19.5995785,0.381724828,0.121342513,,,0.656407141,,,86.78692221,27,-59.78692221
4818210,EDNA ISD,EDNA,TX,5,FALSE,FALSE,0.009750813,0.006501951,-0.003248862,6065.578811,0,-1,1,0,-1,13.85868682,,,0.126012601,,,0.270027003,,,92,,
4818300,EL PASO ISD,EL PASO,TX,882,FALSE,TRUE,0.021473576,0.026881229,0.005407653,4149.452119,10718.72291,1.583165826,0.965517241,0.75,-0.223214286,16.13163522,10.35177175,-0.358293713,0.093948989,0.201670904,1.146600054,0.320948194,0.201162368,-0.3732248,84.80298308,22.03125,-62.77173308
4818360,ELGIN ISD,ELGIN,TX,52,FALSE,TRUE,0.014626219,0.02345512,0.008828901,4565.522778,5401.01,0.182999245,1,0.5,-0.5,17.17629032,39.2,1.282215732,0.216818723,0,-1,0.269734232,0.357142857,0.324054622,88,,
4818810,EVERMAN ISD,EVERMAN,TX,41,FALSE,FALSE,0,0.013630319,0.013630319,5030.983003,8046.188182,0.599327244,0.75,1,0.333333333,15.65813966,8.99122807,-0.42577929,0.174129353,0.2,0.148571429,0,0,,95,,
4819280,FLATONIA ISD,FLATONIA,TX,11,FALSE,FALSE,0,0.042145594,0.042145594,6152.092,18802.76923,2.056321204,1,0,-1,9.563886764,3.666666667,-0.616613333,0.125,0,-1,0.083333333,0,-1,,,
4819350,FLORESVILLE ISD,FLORESVILLE,TX,37,FALSE,FALSE,0.013977128,0.017891683,0.003914554,5173.957615,29071.04651,4.618725293,1,0.333333333,-0.666666667,15.78308801,5.237599723,-0.668151143,0.225558122,0.25,0.108361775,0.238645112,0.220588235,-0.075664137,95,,
4819380,FLOUR BLUFF ISD,CORPUS CHRISTI,TX,5,FALSE,TRUE,0.015404365,0.001286339,-0.014118025,4324.275379,24333.65714,4.627221906,0.75,0,-1,16.15409525,,,0.104286767,,,0.24411599,,,96,,
4819440,FLOYDADA ISD,FLOYDADA,TX,9,FALSE,FALSE,0.022813688,0.030100334,0.007286646,9668.786122,15526.44909,0.605832303,1,0,-1,8.233291725,5.623091379,-0.317029984,0.193181818,0,-1,0.211647727,0.514705882,1.431898934,,,
4819650,FORT BEND ISD,SUGAR LAND,TX,124,FALSE,TRUE,0.003881594,0.003113935,-0.00076766,3578.757214,28265.37095,6.898096814,0.961538462,0.666666667,-0.306666667,19.07903849,2.544237247,-0.866647512,0.087068966,0.074074074,-0.149248258,0.094827586,0.222222222,1.343434343,92.2517837,,
4819700,FORT WORTH ISD,FORT WORTH,TX,1421,FALSE,TRUE,0.05867186,0.037052489,-0.021619371,4444.472966,9765.013957,1.197114041,0.951219512,0.294117647,-0.690799397,15.40090026,10.38795368,-0.325496983,0.166895025,0.060537864,-0.637269809,0.26690778,0.37830539,0.417363666,85.13655006,27,-58.13655006
4819830,FRENSHIP ISD,WOLFFORTH,TX,169,FALSE,TRUE,0.041652557,0.039858491,-0.001794066,5267.029392,10304.93869,0.956499181,1,0,-1,14.69198101,15.93478167,0.084590408,0.300035804,0.242937853,-0.19030379,0.168277837,0.056497175,-0.664262532,98,,
4819840,FREDERICKSBURG ISD,FREDERICKSBURG,TX,18,FALSE,FALSE,0.018610422,0.011278195,-0.007332226,7910.073333,7701.764706,-0.026334601,1,0,-1,12.17166998,14.4,0.183075127,0.094488189,0,-1,0.25984252,0,-1,98,,
4820040,FROST ISD,FROST,TX,2,FALSE,FALSE,0,0.009950249,0.009950249,4799.558507,2748.7,-0.427301491,1,0,-1,10.42976939,,,0.147058824,,,0.049019608,,,,,
4820250,GALENA PARK ISD,HOUSTON,TX,12,FALSE,FALSE,0.022717577,0.001024328,-0.021693249,4673.12595,,,1,,,15.6212315,,,0.171844351,,,0,,,88.54123113,,
4820280,GALVESTON ISD,GALVESTON,TX,119,FALSE,TRUE,0.011486779,0.027400414,0.015913635,5868.873214,6171.653226,0.051590825,0.571428571,0.5,-0.125,32.24190607,15.234375,-0.527497693,0.221260773,0.390625,0.765450762,0,0,,90,,
4820340,GARLAND ISD,GARLAND,TX,418,FALSE,TRUE,0.016631681,0.013555584,-0.003076097,4755.534472,14409.52008,2.030052702,1,0.666666667,-0.333333333,15.86100172,7.475852085,-0.528664569,0.126650568,0.085714286,-0.323222254,0.24944767,0.364285714,0.460369281,92.62586377,52,-40.62586377
4820400,GARRISON ISD,GARRISON,TX,2,FALSE,FALSE,0,0.004878049,0.004878049,6852.166265,0,-1,1,0,-1,10.56960224,,,0.091794872,,,0.435897436,,,,,
4820600,GEORGETOWN ISD,GEORGETOWN,TX,174,FALSE,TRUE,0.021601942,0.025180897,0.003578956,3764.674884,9293.453388,1.468593882,0.857142857,0.5,-0.416666667,15.30361849,17.85992522,0.167039366,0.116136589,0.067039106,-0.42275637,0.128682764,0.168342644,0.308198851,97,,
4820850,GLEN ROSE ISD,GLEN ROSE,TX,206,FALSE,TRUE,0.022810219,0.198076923,0.175266704,6396.700444,6564.575196,0.02624396,1,1,0,11.57222573,13.02149178,0.125236587,0.06097561,0,-1,0.268292683,0.066666667,-0.751515152,97.5,77,-20.5
4821000,GOLDTHWAITE ISD,GOLDTHWAITE,TX,46,FALSE,TRUE,0,0.126027397,0.126027397,5519.748272,8095.651277,0.466670377,0.5,0,-1,9.852549284,6.666666667,-0.323356172,0.057142857,0.144927536,1.536231884,0.085714286,0.289855072,2.381642512,,,
4821150,GOOSE CREEK CISD,BAYTOWN,TX,249,FALSE,FALSE,0.01899503,0.022497289,0.003502259,4592.580289,8367.348226,0.821927478,1,0.5,-0.5,14.55194748,8.461383089,-0.41853947,0.082317073,0.071428571,-0.132275132,0.519817073,0.464285714,-0.106828655,90.91334489,77,-13.91334489
4821360,GRAHAM ISD,GRAHAM,TX,18,FALSE,FALSE,0.016607355,0.010582011,-0.006025344,4988.756517,5811.823529,0.164984402,1,0,-1,14.11742187,18,0.275020337,0.02354049,0,-1,0.282485876,0,-1,97.5,,
4821390,GRANBURY ISD,GRANBURY,TX,246,FALSE,TRUE,0.01518785,0.068219634,0.053031784,4461.979694,3680.501529,-0.175141578,1,0.333333333,-0.666666667,14.12946659,14.98038889,0.060223243,0.117652282,0.090909091,-0.227307033,0.272598118,0.272727273,0.000473793,94,,
4821420,GRAND PRAIRIE ISD,GRAND PRAIRIE,TX,515,FALSE,TRUE,0.025053468,0.034237468,0.009184001,3769.053821,4904.982091,0.301382873,0.933333333,0.75,-0.196428571,15.46777718,12.53507202,-0.189600944,0.339518027,0.322483537,-0.050172564,0.340749057,0.282408278,-0.171213324,95.9480198,52,-43.9480198
4821450,GRAND SALINE ISD,GRAND SALINE,TX,10,FALSE,FALSE,0.018915511,0.017953321,-0.000962189,4827.808318,3262.545455,-0.324218105,1,0,-1,11.31129041,,,0.270833333,0,-1,0.104166667,0,-1,87,,
4821600,GRAPE CREEK ISD,SAN ANGELO,TX,13,FALSE,FALSE,0,0.02443609,0.02443609,5519.03975,51423.13,8.31740526,1,1,0,11.46157153,,,0.173913043,0,-1,0.065217391,0,-1,97.5,,
4821660,GRAPEVINE-COLLEYVILLE ISD,GRAPEVINE,TX,365,FALSE,TRUE,0.009865222,0.046167468,0.036302246,4701.593076,6176.801485,0.313767777,1,0.5,-0.5,17.15979241,20.13491086,0.173377299,0.125284552,0.343137255,1.738863258,0.388136454,0.343137255,-0.115936543,96.5,54.69058296,-41.80941704
4821720,GREENVILLE ISD,GREENVILLE,TX,128,FALSE,TRUE,0.028352235,0.044692737,0.016340503,4919.466887,8856.77184,0.800351958,0.75,0.333333333,-0.555555556,13.6790911,9.774532402,-0.285439922,0.14893617,0.0625,-0.580357143,0.625531915,0,-1,97,37,-60
4821810,GROESBECK ISD,GROESBECK,TX,28,FALSE,FALSE,0.030267753,0.036988111,0.006720358,26260.89753,1727.086957,-0.934233514,1,0,-1,12.23402296,77.77777778,5.357498102,0.087719298,,,0.298245614,,,97.5,,
4822120,HALLETTSVILLE ISD,HALLETTSVILLE,TX,18,FALSE,FALSE,0,0.029654036,0.029654036,6061.098151,1428.571429,-0.764304852,1,0,-1,10.8634532,,,0.093457944,,,0.299065421,,,97.5,,
4822380,HARDIN ISD,HARDIN,TX,4,FALSE,FALSE,0.00955414,0.005586592,-0.003967548,5390.031944,,,0.666666667,,,12.52576895,,,0.035155563,,,0,,,97.5,,
4822470,HARLANDALE ISD,SAN ANTONIO,TX,292,FALSE,FALSE,0.03477301,0.041155743,0.006382734,3251.930317,6465.441441,0.988185727,1,0.444444444,-0.555555556,14.4226303,9.102858337,-0.368848945,0.145003709,0.219626168,0.514624488,0,0,,91.06060606,72,-19.06060606
4822530,HARLINGEN CISD,HARLINGEN,TX,520,FALSE,TRUE,0.021551168,0.054696539,0.033145371,4115.641453,3863.730472,-0.061208194,1,0.666666667,-0.333333333,14.4414714,16.1634051,0.119235336,0.14761489,0.316001149,1.140713237,0.276148901,0.331801207,0.201530065,89.44599628,42,-47.44599628
4822590,HARPER ISD,HARPER,TX,46,FALSE,TRUE,0,0.119170984,0.119170984,8673.869886,7702.217391,-0.112020644,1,1,0,10.47062086,9.2,-0.121351052,0.04,0.2,4,0.04,0.2,4,,,
4823100,HIDALGO ISD,HIDALGO,TX,33,FALSE,FALSE,0,0.020048603,0.020048603,6596.328793,12042.66727,0.825662069,1,0,-1,12.72751531,7.828282828,-0.384932358,0.109569028,0,-1,0.321402484,0.5,0.555681818,92,,
4823280,HILLSBORO ISD,HILLSBORO,TX,1,FALSE,FALSE,0,0.001310616,0.001310616,5674.955976,,,1,0,-1,10.86652693,,,0.148148148,,,0.222222222,,,97.5,,
4823640,HOUSTON ISD,HOUSTON,TX,3846,FALSE,TRUE,0.047529092,0.03834076,-0.009188331,4775.149611,7073.823424,0.481382575,0.54368932,0.4,-0.264285714,17.62710669,45.62138328,1.588137923,0.221009071,0.232282297,0.05100798,0.241829703,0.123554413,-0.489085039,84.53355257,29.3558952,-55.17765737
4823790,HUDSON ISD,LUFKIN,TX,10,FALSE,FALSE,0.016949153,0.006939625,-0.010009527,4968.17659,45041.188,8.065939422,1,0,-1,14.09246167,1.689189189,-0.880135265,0.13,0.2,0.538461538,0.11,0,-1,92,,
4823910,HUMBLE ISD,HUMBLE,TX,40,FALSE,FALSE,0,0.001940711,0.001940711,3244.262429,32873.13953,9.1327005,1,1,0,16.09119472,1.335113485,-0.917028318,0.10384819,0.031396126,-0.697672865,0.123758523,0.267201069,1.159051856,93.02486812,,
4824000,HUNTINGTON ISD,HUNTINGTON,TX,70,FALSE,FALSE,0.075850044,0.055776892,-0.020073151,4268.913235,5161.335574,0.209051412,1,0,-1,14.45744323,26.71755725,0.848013984,0.271604938,0,-1,0.024691358,0,-1,97.5,,
4824030,HUNTSVILLE ISD,HUNTSVILLE,TX,104,FALSE,TRUE,0.030164766,0.027837259,-0.002327506,3274.951253,4288.75,0.309561477,0.6,0,-1,14.66291208,20.8,0.418544958,0.173884105,0,-1,0.1830359,0,-1,91,,
4824060,HURST-EULESS-BEDFORD ISD,BEDFORD,TX,189,FALSE,TRUE,0.025126192,0.017850397,-0.007275795,4560.235333,10338.28505,1.267050776,0.777777778,0.666666667,-0.142857143,16.8175774,6.466690882,-0.615480237,0.080308384,0,-1,0.175072278,0.157728707,-0.099065204,98.67947761,72,-26.67947761
4824100,HUTTO ISD,HUTTO,TX,2,FALSE,FALSE,0,0.000592066,0.000592066,2980.929736,0,-1,1,0,-1,16.64417075,,,0.241869405,,,0.202316524,,,98,,
4824210,INGRAM ISD,INGRAM,TX,142,FALSE,TRUE,0,0.229402262,0.229402262,18587.77263,12430.66381,-0.331245111,1,0,-1,12.54602841,6.219022399,-0.504303498,0.125,0.307692308,1.461538462,0,0.384615385,,82,,
4824330,IRAAN-SHEFFIELD ISD,IRAAN,TX,111,FALSE,FALSE,0.184659091,0.334337349,0.149678258,15282.23684,4344.732283,-0.715700501,0.5,0,-1,9.419098138,21.6796875,1.301673386,0.04,0,-1,0,0,,,,
4824420,IRVING ISD,IRVING,TX,625,FALSE,TRUE,0.020232816,0.032586027,0.012353211,4485.824475,7617.553143,0.698138923,0.875,0.333333333,-0.619047619,14.62647284,11.69582761,-0.20036582,0.232358624,0.258389262,0.112027851,0.157551655,0.117449664,-0.254532336,89.76855792,51.425,-38.34355792
4824590,JACKSONVILLE ISD,JACKSONVILLE,TX,23,FALSE,FALSE,0.042754275,0.008689082,-0.034065193,4167.53888,38682.4205,8.281837943,0.666666667,0,-1,14.28996453,3.262411348,-0.771699129,0.15907781,0.1,-0.371376812,0.074927954,0,-1,89,,
4824600,JARRELL ISD,JARRELL,TX,12,FALSE,TRUE,0.002873563,0.018720749,0.015847186,6681.415929,13542.5,1.026890728,0,1,,12.02298983,5.405405405,-0.550410881,,0,,,0.909090909,,92,,
4824930,JOSHUA ISD,JOSHUA,TX,49,FALSE,FALSE,0.019846092,0.022394881,0.00254879,4607.954187,13196.93796,1.863947301,0.666666667,1,0.5,13.85933174,6.274509804,-0.547271837,0.226331361,0.625,1.761437908,0.859112426,0.75,-0.127005992,98,87,-11
4824960,JOURDANTON ISD,JOURDANTON,TX,5,FALSE,FALSE,0.010385757,0.005952381,-0.004433376,8642.824887,15365.3375,0.77781428,1,0,-1,13.8340193,1.589861751,-0.885075934,0.066445183,0,-1,0.398671096,0,-1,87,,
4824990,JUDSON ISD,LIVE OAK,TX,156,FALSE,TRUE,0.020577617,0.013745704,-0.006831913,3772.602895,9899.447368,1.624036413,1,0.666666667,-0.333333333,16.05148492,34.49435397,1.148982113,0.17594677,0,-1,0.585586869,0.526623757,-0.100690633,85.71191792,77,-8.711917916
4825140,KARNES CITY ISD,KARNES CITY,TX,8,FALSE,FALSE,0,0.015414258,0.015414258,5167.147287,8836.3875,0.710109468,0.5,0,-1,12.53617758,,,0.228750301,,,0.26486877,,,,,
4825170,KATY ISD,KATY,TX,961,FALSE,TRUE,0,0.026692962,0.026692962,4063.901354,8833.074955,1.173545612,1,0.5,-0.5,17.02532404,11.306965,-0.335873727,0.111662171,0.143055556,0.281146104,0.331119425,0.22875817,-0.309136969,92.80641593,71,-21.80641593
4825200,KAUFMAN ISD,KAUFMAN,TX,85,FALSE,TRUE,0,0.037946429,0.037946429,4874.316852,16465.78761,2.378070837,1,0,-1,14.87559133,6.349224623,-0.573178337,0.006849315,0,-1,0.232876712,0.272727273,0.171122995,95,,
4825230,KEENE ISD,KEENE,TX,7,FALSE,FALSE,0.018575851,0.015086207,-0.003489644,8250.255785,16096.4925,0.95102951,1,0,-1,10.53191208,3.5,-0.667676679,0.045977011,0,-1,0.091954023,0,-1,87,,
4825260,KELLER ISD,KELLER,TX,58,FALSE,TRUE,0.005837838,0.002705224,-0.003132614,4609.685911,51657.46552,10.20628748,1,0.5,-0.5,18.44529473,3.527227723,-0.808773578,0.278887125,0.061728395,-0.778661725,0.310802908,0.49382716,0.588875614,94.83241874,,
4825440,KENEDY ISD,KENEDY,TX,3,FALSE,FALSE,0.07400722,0.009433962,-0.064573258,6150.398754,7296.75,0.186386492,1,0,-1,11.54616512,,,0.328373702,,,0.326297578,,,,,
4825590,KERRVILLE ISD,KERRVILLE,TX,46,FALSE,FALSE,0.032955351,0.01822504,-0.014730311,3970.242286,7530.006,0.896611203,0.666666667,0.5,-0.25,15.22931098,6.84382151,-0.550615158,0.045801527,0,-1,0.354198473,0.142857143,-0.596674877,98,57,-41
4825660,KILLEEN ISD,KILLEEN,TX,658,FALSE,TRUE,0.030656617,0.035905271,0.005248654,4273.282208,8384.19602,0.962003821,1,0.833333333,-0.166666667,15.72826762,11.91985225,-0.242138261,0.160248568,0.163393454,0.019625044,0.455259472,0.297661991,-0.346170681,93.15064103,49.92982456,-43.22081646
4825680,KINGSVILLE ISD,KINGSVILLE,TX,25,FALSE,TRUE,0.068430335,0.013550136,-0.0548802,4309.290411,7366.192308,0.709374771,1,0,-1,12.41163837,8.333333333,-0.328587163,0.180629342,0,-1,0.374608364,0,-1,72,,
4825740,KLEIN ISD,KLEIN,TX,94,FALSE,FALSE,0,0.003643128,0.003643128,3363.288142,13955.14151,3.149255408,1,0.5,-0.5,16.42274796,3.132728772,-0.809244544,0.114689451,0.041220115,-0.640593664,0.298200157,0.370981039,0.244067216,91.09958259,,
4825980,KRUM ISD,KRUM,TX,2,FALSE,FALSE,0,0.001508296,0.001508296,5451.759217,,,1,0,-1,14.17057077,,,0.128205128,,,0.502136752,,,97.5,,
4826040,LA FERIA ISD,LA FERIA,TX,54,FALSE,FALSE,0.021288838,0.026561731,0.005272894,4712.463688,7864.115517,0.668790687,1,1,0,14.02793512,10.8,-0.230107645,0.092461538,0,-1,0.238461538,0.857142857,2.594470046,97.5,,
4826130,LA JOYA ISD,LA JOYA,TX,235,FALSE,TRUE,0.011621472,0.015748559,0.004127087,4160.866846,6399.839416,0.538102432,1,0.333333333,-0.666666667,14.3729095,12.99000712,-0.096215897,0.176345533,0.266850611,0.513225803,0.5363311,0.197083169,-0.632534513,82.59897319,,
4826160,LA MARQUE ISD,LA MARQUE,TX,14,FALSE,TRUE,0,0.010510511,0.010510511,3648.339623,1267.470667,-0.652589726,0.5,0,-1,16.26563528,,,0.329418814,,,0,,,72,,
4826190,LA PORTE ISD,LA PORTE,TX,65,FALSE,FALSE,0.023291528,0.016451531,-0.006839997,4518.394189,19829.63768,3.388647128,1,0.5,-0.5,16.22227149,5.092966855,-0.686050942,0.133539206,0,-1,0.358928348,0.565076799,0.5743443,94,,
4826310,LA VERNIA ISD,LA VERNIA,TX,8,FALSE,FALSE,0.001774623,0.004517222,0.002742599,4539.29819,,,1,0,-1,17.25561113,,,0.097943193,,,0,,,98,,
4826340,LA VILLA ISD,LA VILLA,TX,15,FALSE,FALSE,0,0.048859935,0.048859935,7006.779123,1997.685714,-0.714892438,1,0,-1,12.33684851,,,0.343629344,,,0,,,,,
4826470,LAKE TRAVIS ISD,AUSTIN,TX,1,FALSE,FALSE,0,0.000227894,0.000227894,3675.100965,0,-1,0.333333333,0,-1,16.17082888,,,0.021786492,,,0,,,95,,
4826580,LAMAR CISD,ROSENBERG,TX,105,FALSE,TRUE,0.00697007,0.007824143,0.000854073,4768.059998,28850.52679,5.050789377,1,0.333333333,-0.666666667,18.62862816,6.385602896,-0.657215612,0.110655738,0.052631579,-0.524366472,0.418032787,0.578947368,0.384932921,92.59210526,,
4826610,LAMESA ISD,LAMESA,TX,24,FALSE,FALSE,0,0.025210084,0.025210084,11720.55038,5563.952381,-0.525282329,1,0,-1,12.80498122,8.727272727,-0.31844705,0.344124535,0.345454545,0.00386491,0.179088029,0,-1,97.5,,
4826790,LAREDO ISD,LAREDO,TX,310,FALSE,TRUE,0.009307338,0.026611726,0.017304388,3957.497687,8242.973846,1.082875215,1,0.333333333,-0.666666667,16.03191038,21.34903274,0.331658688,0.088365243,0.24137931,1.731609195,0.431516937,0.517241379,0.19865835,80.78504673,,
4827000,LEAKEY ISD,LEAKEY,TX,86,FALSE,TRUE,0,0.240223464,0.240223464,11131.40876,11591.22256,0.041307781,1,0,-1,11.86218927,5.733333333,-0.516671569,0.181818182,0.2,0.1,0.227272727,0.5,1.2,,,
4827030,LEANDER ISD,LEANDER,TX,50,FALSE,FALSE,0,0.00272257,0.00272257,3247.267416,6629.038868,1.041420684,1,0.333333333,-0.666666667,16.56527995,6.398809524,-0.613721619,0.10161588,0,-1,0.294828285,0.069940476,-0.762775555,95.56841589,,
4827240,LEVELLAND ISD,LEVELLAND,TX,47,FALSE,FALSE,0,0.024946921,0.024946921,4490.83027,15006.70455,2.341632536,1,1,0,12.0662456,4.454976303,-0.630790185,0.138170265,0.09478673,-0.313986047,0.168579394,0.379146919,1.249070361,92,,
4827300,LEWISVILLE ISD,FLOWER MOUND,TX,605,FALSE,TRUE,0.00473909,0.019734482,0.014995392,4170.363467,7461.208637,0.789102724,0.928571429,0.666666667,-0.282051282,15.02894783,10.48917467,-0.302068595,0.228000413,0.213675214,-0.062829708,0.477174138,0.324786325,-0.319354719,96.22552301,53.94736842,-42.27815459
4827390,LIBERTY-EYLAU ISD,TEXARKANA,TX,22,FALSE,FALSE,0.035631294,0.014874915,-0.020756378,6491.233294,22715.46708,2.499406978,1,1,0,12.79293639,2.588235294,-0.79768247,0.086956522,0,-1,0.026086957,0,-1,97.5,,
4827420,LIBERTY HILL ISD,LIBERTY HILL,TX,108,FALSE,TRUE,0,0.054794521,0.054794521,3401.396926,6556.5,0.927590382,1,0,-1,15.5398891,8.685064935,-0.441111524,0.11253887,0.081300813,-0.27757571,0.022864459,0.243902439,9.667317073,96,,
4827450,LIBERTY ISD,LIBERTY,TX,12,FALSE,FALSE,0.052471483,0.011516315,-0.040955168,6206.283092,38434.75,5.192877352,1,1,0,14.96681173,1.6,-0.893096805,0.071571715,0.066666667,-0.068533333,0.085886058,0.8,8.314666667,92,,
4827690,LITTLE CYPRESS-MAURICEVILLE CISD,ORANGE,TX,14,FALSE,FALSE,0,0.006657156,0.006657156,4874.675275,9636.875,0.976926555,1,1,0,14.0137883,3.617571059,-0.741856307,0.128997216,0,-1,0.427727612,0.313479624,-0.267104543,97,,
4827720,LITTLE ELM ISD,LITTLE ELM,TX,157,FALSE,TRUE,0,0.046865672,0.046865672,3823.235885,2871.503268,-0.248933795,1,0.5,-0.5,17.89600231,12.74834437,-0.287642896,0.134470226,0.444444444,2.305151305,0.206877271,0,-1,90,,
4827870,LOCKHART ISD,LOCKHART,TX,23,FALSE,FALSE,0.021025452,0.009076559,-0.011948893,4842.388315,13323.80391,1.751494314,1,1,0,16.3699599,6.59025788,-0.597417592,0.205128205,0.2,-0.025,0.25,0.2,-0.2,93,,
4827890,LOCKNEY ISD,LOCKNEY,TX,1,FALSE,FALSE,0,0.003937008,0.003937008,6892.209924,1268.375,-0.815969767,0.5,0,-1,8.597299103,,,0.183946488,,,0.234113712,,,,,
4827960,LOMETA ISD,LOMETA,TX,29,FALSE,TRUE,0,0.084795322,0.084795322,8236.338854,3262.146563,-0.603932449,1,0,-1,11.39839767,9.666666667,-0.151927583,0.052,0,-1,0.2,0.666666667,2.333333333,,,
4828020,LONE OAK ISD,LONE OAK,TX,26,FALSE,FALSE,0,0.047794118,0.047794118,4644.134357,,,1,,,12.4513668,5.531914894,-0.555718261,0.1,,,0.125,,,97.5,,
4828110,LONGVIEW ISD,LONGVIEW,TX,303,FALSE,TRUE,0.003081299,0.073938507,0.070857208,4434.05969,6225.69283,0.404061575,1,0.333333333,-0.666666667,14.38295839,13.04342944,-0.093133061,0.142388971,0,-1,0,0.03485535,,98,74.02970297,-23.97029703
4828290,LOS FRESNOS CISD,LOS FRESNOS,TX,29,FALSE,FALSE,0.010006064,0.005245071,-0.004760993,4128.474066,11651.10714,1.822134027,1,0.5,-0.5,16.60628082,5.225653207,-0.685320677,0.066330992,0,-1,0,0,,96,,
4828500,LUBBOCK ISD,LUBBOCK,TX,754,FALSE,TRUE,0.038918256,0.052241391,0.013323135,3420.464542,5611.766936,0.640644675,0.933333333,0.6,-0.357142857,15.38198034,15.37262812,-0.000607999,0.190743719,0.166235685,-0.128486716,0.276272569,0.228851127,-0.171647305,88.33037413,62.969163,-25.36121113
